shoe_shop		5.702E-5	9.62E-5	6.911E-5	8.158E-5	7.218E-5	1.4004E-4	7.398E-5	7.931E-5	8.024E-5	7.893E-5	4.863E-5	4.635E-5	4.696E-5	5.354E-5	4.849E-5	6.678E-5	5.756E-5	6.327E-5	8.986E-5	9.5E-5	1.2945E-4	3.4843E-4	3.0501E-4	2.4796E-4	1.5046E-4	7.874E-5	6.786E-5	1.271E-4	6.671E-5	4.797E-5	7.633E-5	1.1408E-4	5.204E-5	5.36E-5	6.782E-5	6.259E-5	6.603E-5	2.561E-5	2.491E-5	3.363E-5	4.358E-5	4.509E-5	4.332E-5	3.948E-5	1.0346E-4	7.053E-5
sandbar		1.04E-5	1.735E-5	1.444E-5	3.023E-5	3.0E-5	2.463E-5	2.656E-5	2.516E-5	1.973E-5	1.871E-5	1.369E-5	7.47E-6	9.73E-6	1.111E-5	8.74E-6	1.257E-5	1.283E-5	1.561E-5	1.803E-5	2.144E-5	2.379E-5	3.84E-5	3.177E-5	4.423E-5	2.121E-5	1.42E-5	2.251E-5	5.234E-5	2.458E-5	1.218E-5	2.784E-5	2.822E-5	2.229E-5	1.124E-5	2.03E-5	1.646E-5	2.42E-5	1.768E-5	3.549E-5	1.326E-4	1.9611E-4	1.0178E-4	4.132E-5	1.2826E-4	1.0843E-4	1.3565E-4
dorm_room		8.39E-6	1.044E-5	1.108E-5	1.837E-5	2.559E-5	2.476E-5	2.366E-5	2.391E-5	2.536E-5	2.019E-5	1.35E-5	1.38E-5	1.454E-5	1.358E-5	1.35E-5	2.148E-5	4.425E-5	2.593E-5	4.067E-5	3.264E-5	4.73E-5	7.148E-5	9.766E-5	7.837E-5	3.814E-5	1.521E-5	1.178E-5	2.903E-5	1.755E-5	1.427E-5	1.66E-5	3.563E-5	1.696E-5	1.738E-5	3.139E-5	3.682E-5	5.391E-5	2.672E-5	2.577E-5	2.783E-5	2.702E-5	2.301E-5	4.231E-5	4.453E-5	1.4892E-4	1.397E-4
trench		2.8047E-4	3.7217E-4	3.6021E-4	7.7478E-4	0.0011591	9.1741E-4	8.5148E-4	8.3484E-4	4.1172E-4	5.0641E-4	3.4762E-4	3.4161E-4	2.3636E-4	4.6577E-4	5.8992E-4	0.00127814	0.0013462	0.00152062	0.00194241	0.00106276	4.7062E-4	5.8608E-4	6.5957E-4	7.0274E-4	5.4597E-4	5.2884E-4	7.756E-4	0.00218998	0.00202367	0.00124061	0.00199296	0.00137662	9.4493E-4	5.2253E-4	0.00135768	0.00119122	0.00271989	0.00185178	0.0050569	0.00496848	0.00239854	0.00258517	0.00396841	0.00312307	0.00277702	0.0025786
assembly_line		5.175E-5	5.213E-5	4.117E-5	6.768E-5	6.794E-5	6.656E-5	6.643E-5	7.541E-5	4.685E-5	5.245E-5	3.194E-5	2.155E-5	4.297E-5	3.245E-5	2.996E-5	3.928E-5	5.891E-5	3.147E-5	3.094E-5	3.33E-5	4.439E-5	1.3998E-4	9.689E-5	9.786E-5	6.925E-5	2.716E-5	3.422E-5	7.541E-5	3.978E-5	3.106E-5	2.893E-5	6.113E-5	3.117E-5	3.554E-5	2.747E-5	2.844E-5	5.017E-5	3.323E-5	3.454E-5	2.886E-5	3.275E-5	3.532E-5	2.522E-5	2.526E-5	2.799E-5	2.891E-5
wind_farm		5.841E-5	7.702E-5	6.945E-5	1.0189E-4	4.552E-5	4.662E-5	3.827E-5	3.269E-5	2.035E-5	3.254E-5	2.731E-5	1.441E-5	1.879E-5	1.93E-5	1.652E-5	1.326E-5	2.051E-5	2.768E-5	4.282E-5	5.174E-5	1.74E-5	2.054E-5	2.399E-5	3.723E-5	2.117E-5	4.407E-5	6.744E-5	3.952E-5	3.931E-5	4.691E-5	5.633E-5	6.338E-5	4.046E-5	6.041E-5	4.133E-5	3.487E-5	4.911E-5	3.588E-5	3.56E-5	6.645E-5	9.154E-5	6.084E-5	4.754E-5	5.651E-5	6.425E-5	8.955E-5
skyscraper		0.00169229	0.00265603	0.00283587	0.00440589	0.00311931	0.00476823	0.00371112	0.00344544	0.00240297	0.00238907	0.00202686	0.0012388	0.00147987	0.00126937	0.00111156	0.001413	8.8433E-4	0.00107883	0.00135598	0.00187993	9.9769E-4	0.00171632	0.00161523	0.00220052	0.00193153	0.00176786	0.00287394	0.00288911	0.00410429	0.00261167	0.00239824	0.0040759	0.00227997	0.00191312	0.00295341	0.00330589	0.00209065	0.00145045	0.00499329	0.00745688	0.00482485	0.01289685	0.0077484	0.00595947	0.01006421	0.01117544
amphitheater		0.05561262	0.03593202	0.06102307	0.06496122	0.16208306	0.03115217	0.08553598	0.04975436	0.10058572	0.10352831	0.15453953	0.16003035	0.0846931	0.07500683	0.10736022	0.2171236	0.1643877	0.33967647	0.33152586	0.36622652	0.1846937	0.10388478	0.08265498	0.16094817	0.26680818	0.26016998	0.3720458	0.12846978	0.2909052	0.4655647	0.5905631	0.32996848	0.52304816	0.25863042	0.32595682	0.25442922	0.1568477	0.10413405	0.02823102	0.05876768	0.07516035	0.07947545	0.02347042	0.01743979	0.0250268	0.01962559
canyon		7.098E-5	1.439E-4	8.584E-5	1.374E-4	2.8565E-4	2.6144E-4	2.9729E-4	1.4758E-4	1.0905E-4	1.1007E-4	2.397E-4	1.9517E-4	1.4705E-4	2.1796E-4	1.6714E-4	1.6681E-4	2.2005E-4	2.5144E-4	3.3088E-4	3.0652E-4	2.1154E-4	3.0387E-4	2.9748E-4	2.8607E-4	1.7054E-4	2.0257E-4	1.314E-4	2.3297E-4	2.1995E-4	2.0637E-4	1.8679E-4	2.8095E-4	3.8978E-4	1.6677E-4	3.8349E-4	3.6315E-4	4.6637E-4	2.9207E-4	3.1735E-4	6.6298E-4	0.00224613	0.00185381	0.00123623	7.9784E-4	0.00253851	0.00726301
courtyard		0.44035643	0.54352355	0.58461607	0.6269234	0.6713274	0.62117267	0.55772734	0.6194561	0.63182133	0.66750926	0.6414659	0.6947135	0.59249455	0.60362524	0.5540542	0.5312809	0.47050852	0.5256044	0.56973606	0.4437412	0.5299204	0.5470084	0.50611216	0.5371692	0.5718892	0.46401104	0.49785063	0.5137999	0.4305362	0.49532336	0.50181323	0.44117674	0.4067858	0.44195476	0.4613393	0.40195033	0.42827505	0.5473485	0.5982946	0.47557196	0.5463385	0.4309086	0.49528387	0.64351606	0.44496027	0.45679218
orchard		1.9223E-4	1.8212E-4	1.7785E-4	2.3706E-4	2.0989E-4	2.2001E-4	3.2269E-4	1.8156E-4	1.7379E-4	1.9683E-4	2.656E-4	1.8213E-4	2.3402E-4	2.3196E-4	2.3175E-4	3.1054E-4	3.6874E-4	3.8335E-4	3.8036E-4	4.2152E-4	2.4294E-4	3.196E-4	2.5234E-4	2.1161E-4	2.1529E-4	2.5407E-4	3.3768E-4	3.0423E-4	3.9846E-4	4.1353E-4	2.6881E-4	4.0085E-4	2.9875E-4	3.6877E-4	3.3833E-4	4.9632E-4	4.1308E-4	5.0212E-4	0.00170157	0.00142877	0.002023	0.00240039	0.00320786	0.00584267	0.00496385	0.0062231
bridge		0.00484603	0.00348401	0.00352816	0.00335173	0.00211342	0.00185904	0.00201086	0.00207453	0.00181051	0.00208284	0.00229122	0.0018795	0.00136379	0.00145266	9.4167E-4	8.9525E-4	0.00207234	0.00159252	0.00153103	0.00289322	0.00181862	0.00192134	0.00275462	0.00311258	0.00321976	0.00458812	0.00518799	0.00580334	0.00329227	0.00233843	0.0024763	0.00219813	0.00180168	0.00282418	0.00286381	0.00193138	0.00153332	0.00182982	0.00602043	0.03236717	0.03915658	0.04191263	0.01796539	0.0365389	0.01102614	0.03806932
shower		9.255E-5	1.0053E-4	9.76E-5	1.1859E-4	1.7203E-4	1.7406E-4	1.4211E-4	1.6986E-4	1.2593E-4	1.0289E-4	7.249E-5	5.402E-5	5.022E-5	5.35E-5	4.834E-5	6.808E-5	6.384E-5	5.929E-5	5.732E-5	7.682E-5	9.024E-5	5.887E-5	5.417E-5	6.507E-5	4.573E-5	2.967E-5	2.748E-5	6.044E-5	3.925E-5	2.76E-5	5.315E-5	5.587E-5	5.136E-5	3.884E-5	6.706E-5	1.3813E-4	1.014E-4	4.242E-5	9.132E-5	1.8848E-4	2.4179E-4	1.5739E-4	2.7471E-4	3.415E-4	6.0521E-4	5.8887E-4
art_gallery		1.6134E-4	2.1003E-4	1.8051E-4	2.4247E-4	2.9701E-4	3.2508E-4	2.7395E-4	3.1026E-4	3.8678E-4	3.431E-4	1.7831E-4	2.5064E-4	2.3747E-4	1.7089E-4	9.276E-5	1.4387E-4	1.2323E-4	1.7683E-4	1.9423E-4	1.6732E-4	2.2165E-4	4.2185E-4	4.7197E-4	3.6961E-4	2.4315E-4	1.3117E-4	1.1218E-4	1.7756E-4	1.1574E-4	9.598E-5	1.3202E-4	1.9519E-4	1.1621E-4	1.1667E-4	2.0685E-4	2.2751E-4	2.2443E-4	1.376E-4	1.3062E-4	1.1567E-4	1.2456E-4	1.7022E-4	1.7458E-4	1.7982E-4	6.2627E-4	4.3736E-4
bookstore		4.6529E-4	7.1658E-4	3.7025E-4	3.6134E-4	2.84E-4	6.3888E-4	4.9672E-4	4.6808E-4	6.1422E-4	5.0447E-4	3.5528E-4	3.1696E-4	1.9441E-4	2.4995E-4	2.2366E-4	2.4365E-4	6.3541E-4	2.7507E-4	4.7586E-4	3.4708E-4	6.3082E-4	0.00255427	0.00270394	0.00266886	5.6212E-4	2.8484E-4	1.3253E-4	3.9481E-4	1.9759E-4	1.7341E-4	2.9832E-4	7.3565E-4	1.194E-4	2.7125E-4	7.0548E-4	7.3188E-4	6.2964E-4	2.2122E-4	1.383E-4	1.2574E-4	8.07E-5	8.725E-5	1.0496E-4	1.1661E-4	6.6269E-4	4.2213E-4
volcano		6.978E-5	1.2575E-4	6.996E-5	1.2585E-4	1.7786E-4	1.9223E-4	1.4935E-4	1.1177E-4	7.524E-5	6.701E-5	4.904E-5	3.989E-5	5.493E-5	4.356E-5	3.587E-5	4.365E-5	4.718E-5	4.315E-5	5.815E-5	4.937E-5	6.262E-5	6.744E-5	1.1401E-4	1.4613E-4	8.067E-5	6.075E-5	6.321E-5	1.3962E-4	7.101E-5	6.036E-5	8.188E-5	1.0815E-4	9.757E-5	4.914E-5	1.4739E-4	7.991E-5	6.476E-5	6.293E-5	1.0689E-4	9.667E-5	1.2437E-4	6.3E-5	3.68E-5	5.46E-5	1.043E-4	2.7745E-4
kitchen		1.972E-5	3.206E-5	2.734E-5	5.349E-5	6.298E-5	5.515E-5	7.892E-5	5.472E-5	4.927E-5	4.303E-5	2.749E-5	1.918E-5	1.991E-5	1.986E-5	1.905E-5	2.244E-5	3.152E-5	2.032E-5	2.994E-5	2.291E-5	3.175E-5	5.626E-5	5.589E-5	9.008E-5	5.689E-5	1.579E-5	1.061E-5	3.899E-5	2.002E-5	1.428E-5	1.395E-5	2.77E-5	1.554E-5	1.478E-5	2.215E-5	2.717E-5	4.099E-5	1.527E-5	1.696E-5	1.553E-5	1.716E-5	1.034E-5	1.347E-5	1.237E-5	1.483E-5	1.006E-5
cemetery		0.00114143	0.00131618	0.00154378	0.00170203	0.00120773	0.00132304	9.2962E-4	0.00109645	0.00124453	0.00104263	0.0011229	0.0011958	0.00188956	0.00247965	0.00530707	0.0054484	0.00834832	0.00905942	0.01206722	0.01559461	0.00811879	0.00257815	0.00334923	0.00243224	0.00305379	0.00219458	0.00230906	0.00446923	0.00309175	0.0036682	0.00215741	0.00207659	0.0024277	0.00463292	0.0048696	0.00849098	0.01531544	0.01403123	0.03537742	0.04578576	0.01585067	0.0057404	0.00874506	0.0130247	0.01003726	0.01302705
staircase		0.00468298	0.00554752	0.00516186	0.0062538	0.00544493	0.00734277	0.00441368	0.00594055	0.00596848	0.00452748	0.00300668	0.00261256	0.00351508	0.00456213	0.00463233	0.00481262	0.00459397	0.00485617	0.00264558	0.00574801	0.01470164	0.00474952	0.00527489	0.0030169	0.00321562	0.00901679	0.00268387	0.00387647	0.0016585	0.0031336	0.00566681	0.00343906	0.00326029	0.00345843	0.00400986	0.00494158	0.00271002	0.00420796	0.00367596	0.0037417	0.00528905	0.0062834	0.00318307	0.0028204	0.01285173	0.01363189
construction_site		0.01359127	0.01592395	0.01215124	0.02557835	0.01835012	0.01454984	0.02182766	0.01799184	0.00963588	0.0102771	0.00740234	0.00445667	0.00647388	0.0082849	0.00501028	0.0067731	0.00659123	0.00614548	0.00699863	0.00543957	0.00530807	0.01254481	0.00887682	0.01270195	0.00663469	0.00380607	0.00517903	0.01022152	0.00759743	0.00583904	0.01044683	0.01075212	0.0057511	0.00393969	0.00370307	0.00668333	0.00935848	0.00796992	0.00927057	0.007482	0.00460922	0.00479042	0.00860636	0.00345042	0.00300731	0.00299108
sea_cliff		1.709E-5	3.413E-5	3.1E-5	5.71E-5	8.656E-5	7.122E-5	6.758E-5	7.024E-5	6.34E-5	4.242E-5	3.838E-5	3.486E-5	3.973E-5	5.109E-5	4.214E-5	5.816E-5	7.279E-5	8.636E-5	8.178E-5	9.55E-5	7.89E-5	1.3531E-4	1.2584E-4	1.6786E-4	7.801E-5	8.611E-5	1.6441E-4	2.1131E-4	2.7503E-4	1.9447E-4	3.1519E-4	2.5767E-4	1.7632E-4	6.565E-5	2.4759E-4	1.6116E-4	1.7148E-4	1.122E-4	1.0914E-4	4.7195E-4	7.7703E-4	2.2808E-4	1.3486E-4	1.4888E-4	5.6476E-4	7.7022E-4
bus_interior		6.05E-6	9.72E-6	8.24E-6	1.301E-5	1.489E-5	1.442E-5	1.283E-5	1.293E-5	1.159E-5	1.15E-5	6.58E-6	5.14E-6	5.43E-6	5.11E-6	4.4E-6	4.49E-6	9.5E-6	5.66E-6	7.63E-6	8.69E-6	7.2E-6	1.098E-5	1.256E-5	1.37E-5	1.023E-5	6.35E-6	9.6E-6	8.66E-6	5.98E-6	7.68E-6	6.23E-6	9.3E-6	5.59E-6	5.91E-6	1.243E-5	1.197E-5	1.652E-5	1.133E-5	1.144E-5	7.27E-6	6.96E-6	7.21E-6	8.5E-6	5.63E-6	1.12E-5	1.281E-5
railroad_track		0.00165636	0.0020332	0.00115208	0.00131799	0.00100332	7.6031E-4	5.5769E-4	4.7664E-4	2.2352E-4	4.2754E-4	3.9486E-4	5.7805E-4	7.468E-4	4.4502E-4	5.3394E-4	1.994E-4	5.0258E-4	2.35E-4	2.8407E-4	3.2595E-4	2.2171E-4	2.5138E-4	2.8052E-4	4.3102E-4	4.1856E-4	2.8024E-4	5.5587E-4	5.5012E-4	0.00182941	0.00115501	6.9373E-4	8.214E-4	4.8542E-4	7.8005E-4	8.3032E-4	4.1584E-4	5.6847E-4	0.00103306	0.00258586	0.00244804	0.00366099	0.00239269	0.00229595	0.00354531	0.00186432	0.00470487
closet		6.49E-6	8.57E-6	7.56E-6	1.263E-5	1.353E-5	1.237E-5	1.039E-5	8.41E-6	9.05E-6	8.22E-6	4.62E-6	3.95E-6	4.36E-6	6.05E-6	9.64E-6	1.688E-5	3.351E-5	1.479E-5	4.024E-5	3.645E-5	2.823E-5	2.453E-5	2.366E-5	2.905E-5	1.517E-5	1.237E-5	1.009E-5	2.321E-5	1.536E-5	1.371E-5	1.616E-5	2.266E-5	1.234E-5	1.742E-5	2.427E-5	3.46E-5	3.451E-5	1.467E-5	1.608E-5	1.998E-5	1.741E-5	1.944E-5	2.259E-5	1.995E-5	9.96E-5	6.552E-5
swamp		6.595E-5	6.751E-5	1.1108E-4	6.209E-5	2.957E-5	2.98E-5	3.126E-5	3.15E-5	2.848E-5	2.894E-5	6.543E-5	4.588E-5	4.62E-5	4.257E-5	4.492E-5	3.415E-5	6.915E-5	1.0457E-4	1.4653E-4	1.3844E-4	5.223E-5	6.332E-5	4.831E-5	5.043E-5	5.311E-5	3.386E-5	8.194E-5	5.844E-5	6.858E-5	4.331E-5	4.103E-5	6.359E-5	3.67E-5	6.753E-5	8.59E-5	9.761E-5	2.0103E-4	1.3442E-4	2.9072E-4	9.1196E-4	3.9775E-4	8.731E-4	0.00130409	8.3777E-4	0.0029494	0.00215202
coffee_shop		9.8338E-4	0.00149292	9.2986E-4	0.0011892	5.845E-4	0.00118313	9.1601E-4	7.9208E-4	6.9199E-4	7.9665E-4	7.407E-4	4.9157E-4	5.7779E-4	8.3401E-4	7.7696E-4	5.3194E-4	3.7982E-4	4.1994E-4	5.9945E-4	4.9736E-4	8.906E-4	0.00217235	0.00175702	0.00158131	7.3211E-4	3.8235E-4	2.1348E-4	4.2421E-4	2.6702E-4	2.2021E-4	4.0537E-4	5.5945E-4	1.5259E-4	1.6861E-4	1.9198E-4	2.0048E-4	2.2046E-4	9.655E-5	8.465E-5	1.0959E-4	8.546E-5	8.115E-5	1.0671E-4	1.3267E-4	2.4418E-4	2.0749E-4
